Transaction Date (取引日),Transaction Type (タイプ),Order ID (オーダーID),Buyer Username (購入者ID),Gross Amount (総額),Final Value Fee (落札手数料),Fixed Fee (固定手数料),International Fee (海外手数料),Total Fee (手数料合計),Net Amount (純額),Currency (通貨),Transaction Status (ステータス),Memo (メモ)
2026-03-23T23:11:40.440Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T23:10:06.123Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T23:08:15.848Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T23:06:40.803Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T23:06:05.154Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T23:03:16.077Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T23:02:19.956Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T23:00:21.854Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:59:14.681Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:58:58.005Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:58:25.262Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:53:55.840Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:52:30.588Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:51:16.358Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:50:08.409Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:47:09.348Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:40:58.738Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:40:46.341Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:40:10.815Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:37:26.530Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:36:17.657Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:35:08.696Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:32:56.747Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:28:46.660Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:28:03.630Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:26:13.338Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:25:10.139Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:24:00.097Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:20:11.579Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:18:57.310Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:15:39.338Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:13:02.992Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:10:19.156Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:05:35.934Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:03:54.601Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:03:37.105Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:03:18.352Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T22:01:57.834Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:56:55.904Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:54:32.391Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:53:59.616Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:53:58.457Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:52:45.330Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:51:59.324Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:46:59.713Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:45:21.353Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:45:16.686Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:44:20.179Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:43:52.866Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:41:45.625Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:41:31.456Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:34:51.289Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:33:34.386Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:28:31.809Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:26:56.783Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:24:09.353Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:23:15.353Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T21:22:48.819Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:34:23.368Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:33:41.934Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:31:41.710Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:31:08.319Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:30:02.918Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:25:48.730Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:25:29.981Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:25:01.678Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:24:45.971Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:24:33.190Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:24:24.597Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:23:25.587Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:22:29.686Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:21:50.128Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:21:28.500Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:21:25.835Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:21:24.280Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:20:01.083Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:19:04.045Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:18:00.000Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:16:44.707Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:16:26.486Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:14:58.278Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:14:58.202Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:14:44.919Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:14:39.597Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:14:21.863Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:13:57.301Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:13:34.846Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:12:52.872Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:12:52.724Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:12:33.456Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:11:46.785Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:11:18.147Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:10:38.053Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:10:11.193Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T20:03:58.236Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:59:16.693Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:40:15.786Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:38:32.834Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:38:05.474Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:37:48.688Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:34:35.893Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:28:23.083Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:26:54.800Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:26:21.696Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:25:33.614Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:24:36.153Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:24:22.367Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:23:06.256Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:18:26.123Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:18:11.273Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:17:56.316Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:17:52.640Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:17:19.872Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:15:21.698Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:14:49.962Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:14:48.122Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:14:32.673Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:13:24.588Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:13:15.869Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:12:50.199Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:12:48.046Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:12:02.197Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:11:38.776Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:11:34.220Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:10:06.036Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:10:02.659Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:08:52.076Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:05:25.104Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:05:19.809Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:03:16.263Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:02:58.863Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:01:00.516Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:00:39.281Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T19:00:03.890Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:59:13.500Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:58:57.906Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:58:52.042Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:55:19.733Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:54:57.843Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:54:41.020Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:54:01.501Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:52:46.515Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:52:39.604Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:52:03.292Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:48:50.610Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:48:42.407Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:46:45.538Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:45:43.082Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:44:17.608Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:44:17.047Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:44:10.426Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:43:33.100Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:43:09.373Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:42:03.812Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:38:25.523Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:38:22.087Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:37:34.850Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:35:50.960Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:34:37.043Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:34:03.215Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:34:02.393Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:33:12.909Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:32:04.473Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T18:32:00.012Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T16:57:20.263Z,SALE,08-14407-33692,su-74864,109.01,16.58,0.44,1.76,18.78,90.23,USD,PAYOUT,
2026-03-23T12:42:28.091Z,NON_SALE_CHARGE,,,0,0,0,0,0,16.4,USD,PAYOUT,Promoted Listings - General fee
2026-03-23T03:30:29.725Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T03:26:35.732Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T03:20:31.647Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T03:13:42.239Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:57:27.479Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:47:28.551Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:45:30.298Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:43:45.473Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:43:08.722Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:42:28.887Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:39:53.260Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:38:08.473Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:37:27.522Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:37:15.945Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:16:09.987Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:07:27.940Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:07:07.811Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:06:58.933Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:05:22.140Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:03:01.751Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:02:07.363Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T02:01:59.145Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:52:10.609Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:50:30.068Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:48:00.560Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:45:29.398Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:40:20.153Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:30:03.109Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:28:33.076Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:25:47.789Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:15:43.743Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:05:36.917Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:04:55.721Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:04:40.085Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T01:02:37.883Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:45:27.748Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:44:13.280Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:42:48.086Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:39:15.201Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:34:53.755Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:34:15.390Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:33:21.354Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:32:57.195Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:31:01.140Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:30:36.130Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:26:24.207Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:22:32.911Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:21:26.918Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:21:23.804Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
2026-03-23T00:19:55.284Z,NON_SALE_CHARGE,,,0,0,0,0,0,0.11,USD,PAYOUT,Insertion Fee
