transactionId,payoutId,salesRecordReference,transactionType,bookingEntry,transactionDate,transactionStatus,transactionMemo,paymentsEntity,references,feeType,amount.value,amount.currency,orderId,orderLineItems,buyer.username,totalFeeBasisAmount.value,totalFeeBasisAmount.currency,totalFeeAmount.value,totalFeeAmount.currency,ebayCollectedTaxAmount.value,ebayCollectedTaxAmount.currency
01-14400-03736,7404158659,0,SALE,CREDIT,2026-03-19T13:19:06.313Z,PAYOUT,,eBay Commerce Inc.,,,382.06,USD,01-14400-03736,"[{'lineItemId': '10079510625301', 'feeBasisAmount': {'value': '490.37', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '68.51', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '7.28', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $490.37.'}]}]",baronessred6zgc,458.29,USD,76.23,USD,32.08,USD
FEE-7605963223419_11,7401044275,0,NON_SALE_CHARGE,DEBIT,2026-03-19T04:32:04.682Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358229997415', 'referenceType': 'ITEM_ID'}, {'referenceId': '02-14397-12538', 'referenceType': 'ORDER_ID'}]",AD_FEE,7.81,USD,,,,,,,,,
02-14397-12538,7411642027,0,SALE,CREDIT,2026-03-19T04:29:24.613Z,PAYOUT,,eBay Commerce Inc.,,,108.89,USD,02-14397-12538,"[{'lineItemId': '10079701921302', 'feeBasisAmount': {'value': '141.92', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '19.82', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.11', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $141.92.'}]}]",pinkbronxmama,131.26,USD,22.37,USD,10.66,USD
FEE-7604655969919_11,7401044275,0,NON_SALE_CHARGE,DEBIT,2026-03-18T16:55:17.353Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358327575703', 'referenceType': 'ITEM_ID'}, {'referenceId': '04-14391-51444', 'referenceType': 'ORDER_ID'}]",AD_FEE,17.31,USD,,,,,,,,,
04-14391-51444,7411642027,0,SALE,CREDIT,2026-03-18T16:49:34.515Z,PAYOUT,,eBay Commerce Inc.,,,265.7,USD,04-14391-51444,"[{'lineItemId': '10079975934504', 'feeBasisAmount': {'value': '314.79', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '43.98', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '4.67', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in Canada. Final amount: $314.79.'}]}]",blaze_82,314.79,USD,49.09,USD,,
FEE-7604157766019_11,7401044275,0,NON_SALE_CHARGE,DEBIT,2026-03-18T13:36:40.682Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358282179827', 'referenceType': 'ITEM_ID'}, {'referenceId': '15-14370-28316', 'referenceType': 'ORDER_ID'}]",AD_FEE,19.51,USD,,,,,,,,,
FEE-10103918663_42,7401044275,0,NON_SALE_CHARGE,CREDIT,2026-03-18T00:45:43.100Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358308942243', 'referenceType': 'ITEM_ID'}, {'referenceId': '02-14372-43274', 'referenceType': 'ORDER_ID'}]",AD_FEE,11.37,USD,,,,,,,,,
RRP-6659733342-CCM_CHARGE,7401044275,0,REFUND,DEBIT,2026-03-18T00:38:02.680Z,PAYOUT,,eBay Commerce Inc.,"[{'referenceId': '5433508574', 'referenceType': 'CANCELLATION_ID'}]",,157.8,USD,02-14372-43274,"[{'lineItemId': '10079560005402', 'feeBasisAmount': {'value': '206.85', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '3.07', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '28.9', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}]}]",vene_76,190.21,USD,32.41,USD,16.64,USD
15-14370-28316,7411642027,0,SALE,CREDIT,2026-03-17T14:17:31.864Z,PAYOUT,,eBay Commerce Inc.,,,270.63,USD,15-14370-28316,"[{'lineItemId': '10080378798415', 'feeBasisAmount': {'value': '354.85', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '49.58', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '5.27', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $354.85.'}]}]",serlo_4311,325.92,USD,55.29,USD,28.93,USD
27-14352-22588,7407708883,0,SALE,CREDIT,2026-03-17T07:51:27.895Z,PAYOUT,,eBay Commerce Inc.,,,189.62,USD,27-14352-22588,"[{'lineItemId': '10083539600727', 'feeBasisAmount': {'value': '251.89', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '35.19', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '3.74', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in Australia. Final amount: $251.89.'}]}]",stocchero123,228.99,USD,39.37,USD,22.9,USD
11-14372-68148,7411642027,0,SALE,CREDIT,2026-03-16T19:15:55.216Z,PAYOUT,,eBay Commerce Inc.,,,131.86,USD,11-14372-68148,"[{'lineItemId': '10080443352911', 'feeBasisAmount': {'value': '173.19', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '24.2', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.57', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $173.19.'}]}]",mah78598,159.07,USD,27.21,USD,14.12,USD
FEE-7598762197919_11,7397876083,0,NON_SALE_CHARGE,DEBIT,2026-03-16T16:56:36.456Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358255408606', 'referenceType': 'ITEM_ID'}, {'referenceId': '05-14381-10346', 'referenceType': 'ORDER_ID'}]",AD_FEE,12.66,USD,,,,,,,,,
05-14381-10346,7404158659,0,SALE,CREDIT,2026-03-16T16:51:09.125Z,PAYOUT,,eBay Commerce Inc.,,,177.56,USD,05-14381-10346,"[{'lineItemId': '10079570927705', 'feeBasisAmount': {'value': '230.12', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '32.15', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '3.42', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $230.12.'}]}]",renemull,213.57,USD,36.01,USD,16.55,USD
FEE-7595470770019_11,7397876083,0,NON_SALE_CHARGE,DEBIT,2026-03-15T13:01:58.622Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358308966509', 'referenceType': 'ITEM_ID'}, {'referenceId': '11-14363-12954', 'referenceType': 'ORDER_ID'}]",AD_FEE,13.59,USD,,,,,,,,,
11-14363-12954,7413926323,0,SALE,CREDIT,2026-03-14T18:36:29.046Z,PAYOUT,,eBay Commerce Inc.,,,208.34,USD,11-14363-12954,"[{'lineItemId': '10080387354511', 'feeBasisAmount': {'value': '246.94', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '34.5', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '3.66', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in Germany. Final amount: $246.94.'}]}]",m.r.business,246.94,USD,38.6,USD,,
FEE-7592897236719_11,7397876083,0,NON_SALE_CHARGE,DEBIT,2026-03-14T14:45:30.061Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358313705390', 'referenceType': 'ITEM_ID'}, {'referenceId': '13-14359-60394', 'referenceType': 'ORDER_ID'}]",AD_FEE,9.24,USD,,,,,,,,,
13-14359-60394,7404158659,0,SALE,CREDIT,2026-03-14T14:41:03.251Z,PAYOUT,,eBay Commerce Inc.,,,141.56,USD,13-14359-60394,"[{'lineItemId': '10081603535513', 'feeBasisAmount': {'value': '167.96', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '23.46', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.5', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $167.96.'}]}]",sersakh-73,167.96,USD,26.4,USD,,
FEE-7590561368119_11,7390451827,0,NON_SALE_CHARGE,DEBIT,2026-03-13T19:07:09.449Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358308942243', 'referenceType': 'ITEM_ID'}, {'referenceId': '02-14372-43274', 'referenceType': 'ORDER_ID'}]",AD_FEE,11.37,USD,,,,,,,,,
02-14372-43274,7401044275,0,SALE,CREDIT,2026-03-13T19:03:10.792Z,PAYOUT,,eBay Commerce Inc.,,,157.8,USD,02-14372-43274,"[{'lineItemId': '10079560005402', 'feeBasisAmount': {'value': '206.85', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '28.9', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '3.07', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $206.85.'}]}]",vene_76,190.21,USD,32.41,USD,16.64,USD
FEE-7589661044919_11,7390451827,0,NON_SALE_CHARGE,DEBIT,2026-03-13T12:48:44.187Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358281987561', 'referenceType': 'ITEM_ID'}, {'referenceId': '21-14338-38305', 'referenceType': 'ORDER_ID'}]",AD_FEE,28.88,USD,,,,,,,,,
FEE-7589629011819_11,7390451827,0,NON_SALE_CHARGE,DEBIT,2026-03-13T12:33:47.215Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358322484211', 'referenceType': 'ITEM_ID'}, {'referenceId': '18-14346-65284', 'referenceType': 'ORDER_ID'}]",AD_FEE,8.75,USD,,,,,,,,,
18-14346-65284,7401044275,0,SALE,CREDIT,2026-03-13T05:18:38.086Z,PAYOUT,,eBay Commerce Inc.,,,122.91,USD,18-14346-65284,"[{'lineItemId': '10083268289618', 'feeBasisAmount': {'value': '159.02', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '22.22', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.36', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $159.02.'}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}]}]",pzfc9-0,147.93,USD,25.02,USD,11.09,USD
21-14338-38305,7401044275,0,SALE,CREDIT,2026-03-12T12:28:27.393Z,PAYOUT,,eBay Commerce Inc.,,,443.41,USD,21-14338-38305,"[{'lineItemId': '10084400992921', 'feeBasisAmount': {'value': '525.0', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '73.35', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '7.8', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in Korea, South. Final amount: $525.00.'}]}]",xtjdg-306,525.0,USD,81.59,USD,,
FEE-7584122663619_11,7386462331,0,NON_SALE_CHARGE,DEBIT,2026-03-11T15:58:49.373Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358255874705', 'referenceType': 'ITEM_ID'}, {'referenceId': '15-14339-01018', 'referenceType': 'ORDER_ID'}]",AD_FEE,10.22,USD,,,,,,,,,
15-14339-01018,7397876083,0,SALE,CREDIT,2026-03-10T16:20:06.026Z,PAYOUT,,eBay Commerce Inc.,,,156.61,USD,15-14339-01018,"[{'lineItemId': '10080199554415', 'feeBasisAmount': {'value': '185.76', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '25.95', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.76', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United Kingdom. Final amount: $185.76.'}]}]",tylertoby123craig,185.76,USD,29.15,USD,,
18-14320-10927,7390451827,0,SALE,CREDIT,2026-03-07T13:42:36.468Z,PAYOUT,,eBay Commerce Inc.,,,104.33,USD,18-14320-10927,"[{'lineItemId': '10083116628018', 'feeBasisAmount': {'value': '133.94', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '18.71', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '1.99', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $133.94.'}]}]",paty088,125.47,USD,21.14,USD,8.47,USD
FEE-7571239264119_11,7386462331,0,NON_SALE_CHARGE,DEBIT,2026-03-07T10:22:03.031Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358230887946', 'referenceType': 'ITEM_ID'}, {'referenceId': '05-14338-75132', 'referenceType': 'ORDER_ID'}]",AD_FEE,10.15,USD,,,,,,,,,
05-14338-75132,7390451827,0,SALE,CREDIT,2026-03-07T10:18:25.142Z,PAYOUT,,eBay Commerce Inc.,,,141.21,USD,05-14338-75132,"[{'lineItemId': '10079327151305', 'feeBasisAmount': {'value': '184.66', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '25.8', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.74', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $184.66.'}]}]",pattyi-4,170.19,USD,28.98,USD,14.47,USD
22-14303-62552,7386462331,0,SALE,CREDIT,2026-03-05T00:36:03.295Z,PAYOUT,,eBay Commerce Inc.,,,83.74,USD,22-14303-62552,"[{'lineItemId': '10079291319522', 'feeBasisAmount': {'value': '110.2', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '15.4', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '1.64', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $110.20.'}]}]",adelnel_0,101.22,USD,17.48,USD,8.98,USD
FEE-7561165096919_11,7386462331,0,NON_SALE_CHARGE,DEBIT,2026-03-04T01:25:11.046Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358267509933', 'referenceType': 'ITEM_ID'}, {'referenceId': '27-14291-97935', 'referenceType': 'ORDER_ID'}]",AD_FEE,22.92,USD,,,,,,,,,
27-14291-97935,7388448091,0,SALE,CREDIT,2026-03-04T01:22:14.993Z,PAYOUT,,eBay Commerce Inc.,,,325.58,USD,27-14291-97935,"[{'lineItemId': '10083194226427', 'feeBasisAmount': {'value': '416.78', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '58.22', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '6.19', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $416.78.'}]}]",alina7656,390.43,USD,64.85,USD,26.35,USD
INVOICE-886a8dc85624071448350fab4423e9bf_182,7371076699,0,ADJUSTMENT,CREDIT,2026-03-01T23:42:35.332Z,PAYOUT,TAX Only Credit,,,,0.01,USD,,,,,,,,,
23570519347,7371076699,0,TRANSFER,CREDIT,2026-03-01T21:16:46.000Z,PAYOUT,TRANSFER_FROM,,,,65.95,USD,,,,,,,,,
INVOICE-7553868066619_11,7371076699,0,NON_SALE_CHARGE,DEBIT,2026-03-01T17:28:16.606Z,PAYOUT,2026-02-28 - 2026-03-30,,,OTHER_FEES,65.95,USD,,,,,,,,,
FEE-7533081845319_11,7365977707,0,NON_SALE_CHARGE,DEBIT,2026-02-23T23:02:52.774Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358160840578', 'referenceType': 'ITEM_ID'}, {'referenceId': '12-14275-50149', 'referenceType': 'ORDER_ID'}]",AD_FEE,5.51,USD,,,,,,,,,
12-14275-50149,7365977707,0,SALE,CREDIT,2026-02-23T22:59:14.495Z,PAYOUT,,eBay Commerce Inc.,,,78.62,USD,12-14275-50149,"[{'lineItemId': '10079857795912', 'feeBasisAmount': {'value': '100.23', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '14.0', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '1.49', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $100.23.'}]}]",kt8920,94.55,USD,15.93,USD,5.68,USD
20-14256-99684,7367565547,0,SALE,CREDIT,2026-02-22T16:24:43.763Z,PAYOUT,,eBay Commerce Inc.,,,138.01,USD,20-14256-99684,"[{'lineItemId': '10078747003320', 'feeBasisAmount': {'value': '203.96', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '28.49', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '3.03', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United Kingdom. Final amount: $203.96.'}]}]",josh10239,169.97,USD,31.96,USD,33.99,USD
DISPUTE_HOLD_REVERSE-6637206433-6486301725,7324454491,0,CREDIT,CREDIT,2026-02-04T18:23:59.172Z,PAYOUT,,eBay Commerce Inc.,"[{'referenceId': '5311751172', 'referenceType': 'RETURN_ID'}]",,140.0,USD,11-14148-68050,,gcmpj,,,,,,
DISPUTE_HOLD-6637206433,7324454491,0,DISPUTE,DEBIT,2026-02-04T17:13:21.438Z,PAYOUT,,eBay Commerce Inc.,"[{'referenceId': '5311751172', 'referenceType': 'RETURN_ID'}]",,140.0,USD,11-14148-68050,,gcmpj,,,,,,
INVOICE-dc47b7ea55e26701a84e3adb096bae58_182,7320336499,0,ADJUSTMENT,CREDIT,2026-02-01T23:39:48.142Z,PAYOUT,TAX Only Credit,,,,0.04,USD,,,,,,,,,
INVOICE-7470327254119_11,7320336499,0,NON_SALE_CHARGE,DEBIT,2026-02-01T17:15:44.715Z,PAYOUT,2026-01-31 - 2026-02-27,,,OTHER_FEES,65.95,USD,,,,,,,,,
FEE-7463734989519_11,7320336499,0,NON_SALE_CHARGE,DEBIT,2026-01-30T01:12:18.365Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358124201859', 'referenceType': 'ITEM_ID'}, {'referenceId': '10-14167-79468', 'referenceType': 'ORDER_ID'}]",AD_FEE,9.17,USD,,,,,,,,,
10-14167-79468,7324454491,0,SALE,CREDIT,2026-01-30T01:08:53.765Z,PAYOUT,,eBay Commerce Inc.,,,125.06,USD,10-14167-79468,"[{'lineItemId': '10079201504710', 'feeBasisAmount': {'value': '166.79', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '23.3', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.48', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $166.79.'}]}]",altanise,151.28,USD,26.22,USD,15.51,USD
FEE-7453840454719_11,7320336499,0,NON_SALE_CHARGE,DEBIT,2026-01-26T14:22:18.721Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358155006243', 'referenceType': 'ITEM_ID'}, {'referenceId': '25-14128-91953', 'referenceType': 'ORDER_ID'}]",AD_FEE,5.92,USD,,,,,,,,,
25-14128-91953,7320336499,0,SALE,CREDIT,2026-01-26T03:19:26.213Z,PAYOUT,,eBay Commerce Inc.,,,84.14,USD,25-14128-91953,"[{'lineItemId': '10077889657825', 'feeBasisAmount': {'value': '107.65', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '15.04', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '1.6', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $107.65.'}]}]",carla11898,101.22,USD,17.08,USD,6.43,USD
11-14148-68050,7322898931,0,SALE,CREDIT,2026-01-26T03:18:24.097Z,PAYOUT,,eBay Commerce Inc.,,,116.42,USD,11-14148-68050,"[{'lineItemId': '10079148879411', 'feeBasisAmount': {'value': '149.8', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '20.92', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.22', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $149.80.'}]}]",gcmpj,140.0,USD,23.58,USD,9.8,USD
FEE-7426271967019_11,7298081587,0,NON_SALE_CHARGE,DEBIT,2026-01-16T17:57:14.091Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358088040068', 'referenceType': 'ITEM_ID'}, {'referenceId': '07-14108-70350', 'referenceType': 'ORDER_ID'}]",AD_FEE,5.89,USD,,,,,,,,,
FEE-7423900102919_11,7298081587,0,NON_SALE_CHARGE,DEBIT,2026-01-15T23:40:45.200Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358091510206', 'referenceType': 'ITEM_ID'}, {'referenceId': '19-14093-34990', 'referenceType': 'ORDER_ID'}]",AD_FEE,7.66,USD,,,,,,,,,
19-14093-34990,7301847451,0,SALE,CREDIT,2026-01-15T23:37:59.826Z,PAYOUT,,eBay Commerce Inc.,,,109.31,USD,19-14093-34990,"[{'lineItemId': '10078757376519', 'feeBasisAmount': {'value': '139.14', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '19.44', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '2.07', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $139.14.'}]}]",reesee420,131.26,USD,21.95,USD,7.88,USD
07-14108-70350,7299591595,0,SALE,CREDIT,2026-01-15T16:32:57.986Z,PAYOUT,,eBay Commerce Inc.,,,80.91,USD,07-14108-70350,"[{'lineItemId': '10082900831707', 'feeBasisAmount': {'value': '107.04', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '14.95', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '1.59', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in United States. Final amount: $107.04.'}]}]",beart-24,97.89,USD,16.98,USD,9.15,USD
FEE-7412252954619_11,7286217979,0,NON_SALE_CHARGE,DEBIT,2026-01-11T19:21:30.065Z,PAYOUT,Promoted Listings - General fee,eBay Commerce Inc.,"[{'referenceId': '358050211283', 'referenceType': 'ITEM_ID'}, {'referenceId': '15-14079-59712', 'referenceType': 'ORDER_ID'}]",AD_FEE,6.61,USD,,,,,,,,,
15-14079-59712,7298081587,0,SALE,CREDIT,2026-01-11T19:16:55.547Z,PAYOUT,,eBay Commerce Inc.,,,101.12,USD,15-14079-59712,"[{'lineItemId': '10078685131415', 'feeBasisAmount': {'value': '120.13', 'currency': 'USD'}, 'marketplaceFees': [{'feeType': 'FINAL_VALUE_FEE', 'amount': {'value': '16.79', 'currency': 'USD'}}, {'feeType': 'FINAL_VALUE_FEE_FIXED_PER_ORDER', 'amount': {'value': '0.44', 'currency': 'USD'}}, {'feeType': 'INTERNATIONAL_FEE', 'amount': {'value': '1.78', 'currency': 'USD'}, 'feeMemo': 'Charged because the delivery address is in Canada. Final amount: $120.13.'}]}]",jessca.jxfxu,120.13,USD,19.01,USD,,
